Transaction_ID,Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Month,Order_Year,Order_Month_Name
TXN0388,ORD100389,2025-08-30,CUST6180,Customer_73,64.0,Male,Patna,Mobile,Electronics,6,26179.81,157078.86,8,2025,August
TXN0389,ORD100390,2025-03-23,CUST2671,Customer_58,52.0,Male,Delhi,Shoes,Fashion,1,23398.57,23398.57,3,2025,March
TXN0390,ORD100391,2025-03-30,CUST6111,Customer_388,20.0,Male,Kolkata,Laptop,Electronics,5,24596.56,122982.8,3,2025,March
TXN0391,ORD100392,2025-08-11,CUST9927,Customer_357,37.0,Female,Bengaluru,Shoes,Fashion,1,35804.49,35804.49,8,2025,August
TXN0392,ORD100393,2025-09-09,CUST3393,Customer_175,24.0,Female,Hyderabad,Mobile,Electronics,3,36239.15,108717.45,9,2025,September
TXN0393,ORD100394,2025-11-22,CUST5569,Customer_188,27.0,Female,Pune,Shoes,Fashion,5,21143.07,105715.35,11,2025,November
TXN0394,ORD100395,2025-04-01,CUST5128,Customer_192,47.0,Male,Bengaluru,Rice,Grocery,8,30277.06,242216.48,4,2025,April
TXN0395,ORD100396,2025-10-26,CUST8053,Customer_159,53.0,Female,Mumbai,Laptop,Electronics,4,41264.56,165058.24,10,2025,October
TXN0396,ORD100397,2025-02-12,CUST3345,Customer_202,35.0,Female,Gaya,Book,Education,5,11761.9,58809.5,2,2025,February
TXN0397,ORD100398,2025-03-07,CUST6600,Customer_242,58.0,Female,Bengaluru,Mobile,Electronics,9,48807.37,439266.33,3,2025,March
TXN0398,ORD100399,2025-06-14,CUST5615,Customer_56,63.0,Female,Bengaluru,Rice,Grocery,4,1895.99,7583.96,6,2025,June
TXN0399,ORD100400,2025-04-20,CUST5102,Customer_416,41.0,Female,Hyderabad,Book,Education,3,26269.62,78808.86,4,2025,April
TXN0400,ORD100401,2025-01-13,CUST6037,Customer_121,28.0,Male,Patna,Mobile,Electronics,2,1793.29,3586.58,1,2025,January
TXN0401,ORD100402,2025-04-05,CUST2137,Customer_57,40.0,Female,Mumbai,Shoes,Fashion,5,18223.06,91115.3,4,2025,April
TXN0402,ORD100403,2025-02-22,CUST4625,Customer_296,25.0,Female,Gaya,Book,Education,7,43850.91,306956.37,2,2025,February
TXN0403,ORD100404,2025-01-10,CUST4414,Customer_194,53.0,Female,Delhi,Book,Education,1,15617.29,15617.29,1,2025,January
TXN0404,ORD100405,2025-04-05,CUST5778,Customer_346,37.0,Male,Patna,Shoes,Fashion,2,36062.36,72124.72,4,2025,April
TXN0405,ORD100406,2025-03-21,CUST1528,Customer_170,46.0,Male,Patna,Mobile,Electronics,2,24194.96,48389.92,3,2025,March
TXN0406,ORD100407,2025-06-29,CUST5430,Customer_333,48.0,Male,Mumbai,Shoes,Fashion,3,46253.94,138761.82,6,2025,June
TXN0407,ORD100408,2025-02-28,CUST8759,Customer_20,64.0,Female,Hyderabad,Chair,Furniture,1,22534.47,22534.47,2,2025,February
TXN0408,ORD100409,2025-01-23,CUST9421,Customer_355,64.0,Female,Bengaluru,Shoes,Fashion,5,23003.28,115016.4,1,2025,January
TXN0409,ORD100410,2025-07-07,CUST3440,Customer_28,32.0,Female,Pune,Laptop,Electronics,5,6619.66,33098.3,7,2025,July
TXN0410,ORD100411,2025-07-11,CUST6631,Customer_141,58.0,Male,Kolkata,Book,Education,4,7231.17,28924.68,7,2025,July
TXN0411,ORD100412,2025-12-16,CUST9089,Customer_177,24.0,Male,Patna,Book,Education,10,14441.39,144413.9,12,2025,December
TXN0412,ORD100413,2025-12-03,CUST4703,Customer_394,58.0,Male,Patna,Laptop,Electronics,4,39636.15,158544.6,12,2025,December
TXN0413,ORD100414,2025-07-18,CUST4598,Customer_96,33.0,Female,Patna,Shoes,Fashion,10,6633.6,66336.0,7,2025,July
TXN0414,ORD100415,2025-01-16,CUST3277,Customer_148,46.0,Female,Gaya,Mobile,Electronics,6,31722.52,190335.12,1,2025,January
TXN0415,ORD100416,2025-06-30,CUST5932,Customer_183,62.0,Female,Gaya,Rice,Grocery,3,24990.09,74970.27,6,2025,June
TXN0416,ORD100417,2025-03-25,CUST7628,Customer_120,56.0,Male,Bengaluru,Chair,Furniture,6,26716.59,160299.54,3,2025,March
TXN0417,ORD100418,2025-06-04,CUST9942,Customer_466,29.0,Female,Kolkata,Mobile,Electronics,8,28813.93,230511.44,6,2025,June
TXN0418,ORD100419,2025-08-21,CUST6436,Customer_288,52.0,Male,Bengaluru,Shoes,Fashion,2,2209.43,4418.86,8,2025,August
TXN0419,ORD100420,2025-05-12,CUST2231,Customer_38,51.0,Male,Delhi,Mobile,Electronics,2,572.39,1144.78,5,2025,May
TXN0420,ORD100421,2025-10-04,CUST2956,Customer_177,39.0,Male,Patna,Chair,Furniture,5,26522.29,132611.45,10,2025,October
TXN0421,ORD100422,2025-12-23,CUST1764,Customer_47,24.0,Male,Hyderabad,Laptop,Electronics,2,25875.53,51751.06,12,2025,December
TXN0422,ORD100423,2025-04-03,CUST9649,Customer_322,58.0,Male,Gaya,Mobile,Electronics,9,37176.15,334585.35,4,2025,April
TXN0423,ORD100424,2025-10-03,CUST6655,Customer_192,31.0,Female,Pune,Laptop,Electronics,10,315.67,3156.7,10,2025,October
TXN0424,ORD100425,2025-02-28,CUST4284,Customer_270,46.0,Male,Patna,Mobile,Electronics,1,30640.69,30640.69,2,2025,February
TXN0425,ORD100426,2025-06-21,CUST4269,Customer_268,65.0,Female,Gaya,Laptop,Electronics,8,23432.88,187463.04,6,2025,June
TXN0426,ORD100427,2025-05-31,CUST1253,Customer_334,32.0,Female,Gaya,Laptop,Electronics,3,29297.53,87892.59,5,2025,May
TXN0427,ORD100428,2025-02-14,CUST9754,Customer_304,19.0,Male,Delhi,Chair,Furniture,6,33928.27,203569.62,2,2025,February
TXN0428,ORD100429,2025-08-08,CUST2697,Customer_155,49.0,Male,Hyderabad,Book,Education,6,13857.45,83144.7,8,2025,August
TXN0429,ORD100430,2025-10-24,CUST9209,Customer_233,21.0,Female,Mumbai,Laptop,Electronics,9,29804.26,268238.34,10,2025,October
TXN0430,ORD100431,2025-07-21,CUST4215,Customer_103,28.0,Male,Delhi,Shoes,Fashion,9,12279.11,110511.99,7,2025,July
TXN0431,ORD100432,2025-02-04,CUST2935,Customer_26,28.0,Male,Delhi,Mobile,Electronics,6,5060.75,30364.5,2,2025,February
TXN0432,ORD100433,2025-05-11,CUST9381,Customer_352,45.0,Male,Kolkata,Laptop,Electronics,2,42427.93,84855.86,5,2025,May
TXN0433,ORD100434,2025-06-10,CUST4982,Customer_370,33.0,Male,Delhi,Mobile,Electronics,10,43997.22,439972.2,6,2025,June
TXN0434,ORD100435,2025-01-05,CUST4849,Customer_209,28.0,Male,Patna,Rice,Grocery,1,28812.06,28812.06,1,2025,January
TXN0435,ORD100436,2025-05-28,CUST3418,Customer_499,33.0,Female,Gaya,Mobile,Electronics,1,1229.02,1229.02,5,2025,May
TXN0436,ORD100437,2025-08-01,CUST3459,Customer_320,19.0,Male,Pune,Mobile,Electronics,3,29528.77,88586.31,8,2025,August
TXN0437,ORD100438,2025-11-29,CUST7937,Customer_158,43.0,Female,Mumbai,Chair,Furniture,9,24864.11,223776.99,11,2025,November
TXN0438,ORD100439,2025-12-13,CUST8269,Customer_104,34.0,Female,Bengaluru,Book,Education,8,11693.63,93549.04,12,2025,December
TXN0439,ORD100440,2025-05-26,CUST9209,Customer_173,49.0,Female,Gaya,Shoes,Fashion,2,5988.17,11976.34,5,2025,May
TXN0440,ORD100441,2025-01-22,CUST9619,Customer_491,30.0,Male,Pune,Mobile,Electronics,1,3839.04,3839.04,1,2025,January
TXN0441,ORD100442,2025-08-30,CUST6887,Customer_423,21.0,Male,Delhi,Chair,Furniture,5,3146.73,15733.65,8,2025,August
TXN0442,ORD100443,2025-07-24,CUST8515,Customer_445,22.0,Male,Mumbai,Chair,Furniture,7,33771.26,236398.82,7,2025,July
TXN0443,ORD100444,2025-10-01,CUST9942,Customer_227,47.0,Male,Delhi,Mobile,Electronics,3,28342.81,85028.43,10,2025,October
TXN0444,ORD100445,2025-06-16,CUST1256,Customer_279,34.0,Male,Kolkata,Mobile,Electronics,5,48457.94,242289.7,6,2025,June
TXN0445,ORD100446,2025-02-23,CUST1841,Customer_129,45.0,Male,Kolkata,Book,Education,2,41096.75,82193.5,2,2025,February
TXN0446,ORD100447,2025-02-28,CUST2777,Customer_417,49.0,Male,Gaya,Mobile,Electronics,9,19415.21,174736.89,2,2025,February
TXN0447,ORD100448,2025-02-08,CUST2031,Customer_309,45.0,Female,Gaya,Shoes,Fashion,4,8654.13,34616.52,2,2025,February
TXN0448,ORD100449,2025-02-02,CUST9219,Customer_132,30.0,Female,Gaya,Laptop,Electronics,5,26337.15,131685.75,2,2025,February
TXN0449,ORD100450,2025-02-13,CUST6714,Customer_31,41.0,Female,Unknown,Book,Education,10,43946.96,439469.6,2,2025,February
TXN0450,ORD100451,2025-02-28,CUST3773,Customer_181,27.0,Male,Patna,Chair,Furniture,8,30576.0,244608.0,2,2025,February
TXN0451,ORD100452,2025-01-22,CUST5766,Customer_85,27.0,Male,Gaya,Shoes,Fashion,7,32289.77,226028.39,1,2025,January
TXN0452,ORD100453,2025-08-30,CUST1189,Customer_490,39.0,Female,Pune,Shoes,Fashion,2,18153.87,36307.74,8,2025,August
TXN0453,ORD100454,2025-09-15,CUST4756,Customer_104,57.0,Female,Delhi,Laptop,Electronics,1,5815.69,5815.69,9,2025,September
TXN0454,ORD100455,2025-08-10,CUST9125,Customer_19,21.0,Female,Mumbai,Chair,Furniture,1,47927.36,47927.36,8,2025,August
TXN0455,ORD100456,2025-04-16,CUST6806,Customer_316,46.0,Male,Pune,Laptop,Electronics,8,30816.21,246529.68,4,2025,April
TXN0456,ORD100457,2025-02-17,CUST9543,Customer_448,45.0,Female,Bengaluru,Chair,Furniture,2,45809.09,91618.18,2,2025,February
TXN0457,ORD100458,2025-03-20,CUST6136,Customer_328,22.0,Male,Hyderabad,Chair,Furniture,10,7127.33,71273.3,3,2025,March
TXN0458,ORD100459,2025-04-28,CUST9131,Customer_249,38.0,Female,Delhi,Book,Education,9,41434.83,372913.47,4,2025,April
TXN0459,ORD100460,2025-04-17,CUST4317,Customer_498,50.0,Female,Delhi,Book,Education,4,36242.41,144969.64,4,2025,April
TXN0460,ORD100461,2025-07-11,CUST5702,Customer_381,48.0,Female,Pune,Book,Education,10,13908.48,139084.8,7,2025,July
TXN0461,ORD100462,2025-03-22,CUST9379,Customer_263,38.0,Female,Kolkata,Laptop,Electronics,1,9009.36,9009.36,3,2025,March
TXN0462,ORD100463,2025-04-25,CUST7664,Customer_376,43.0,Female,Delhi,Shoes,Fashion,6,36021.08,216126.48,4,2025,April
TXN0463,ORD100464,2025-09-17,CUST1710,Customer_355,46.0,Female,Hyderabad,Book,Education,10,44045.66,440456.6,9,2025,September
TXN0464,ORD100465,2025-07-30,CUST2680,Customer_90,65.0,Female,Patna,Book,Education,3,41596.85,124790.55,7,2025,July
TXN0465,ORD100466,2025-08-25,CUST6783,Customer_7,30.0,Male,Kolkata,Book,Education,9,21020.37,189183.33,8,2025,August
TXN0466,ORD100467,2025-05-27,CUST8039,Customer_391,55.0,Female,Kolkata,Book,Education,6,28483.33,170899.98,5,2025,May
TXN0467,ORD100468,2025-12-23,CUST7564,Customer_478,20.0,Female,Patna,Book,Education,8,22060.38,176483.04,12,2025,December
TXN0468,ORD100469,2025-04-15,CUST8899,Customer_482,30.0,Male,Delhi,Mobile,Electronics,9,17074.46,153670.14,4,2025,April
TXN0469,ORD100470,2025-05-05,CUST1453,Customer_60,51.0,Male,Gaya,Shoes,Fashion,6,7136.1,42816.6,5,2025,May
TXN0470,ORD100471,2025-11-18,CUST5363,Customer_423,56.0,Male,Delhi,Rice,Grocery,4,33964.14,135856.56,11,2025,November
TXN0471,ORD100472,2025-03-19,CUST8325,Customer_16,62.0,Female,Bengaluru,Chair,Furniture,7,46331.16,324318.12,3,2025,March
TXN0472,ORD100473,2025-02-23,CUST7374,Customer_382,21.0,Male,Mumbai,Rice,Grocery,10,27530.02,275300.2,2,2025,February
TXN0473,ORD100474,2025-12-08,CUST3741,Customer_461,57.0,Female,Mumbai,Laptop,Electronics,2,24291.74,48583.48,12,2025,December
TXN0474,ORD100475,2025-07-24,CUST4758,Customer_372,63.0,Male,Pune,Laptop,Electronics,5,13257.79,66288.95,7,2025,July
TXN0475,ORD100476,2025-08-22,CUST1940,Customer_40,48.0,Male,Gaya,Shoes,Fashion,10,16360.67,163606.7,8,2025,August
TXN0476,ORD100477,2025-05-27,CUST3024,Customer_332,22.0,Female,Patna,Laptop,Electronics,6,40480.73,242884.38,5,2025,May
TXN0477,ORD100478,2025-10-09,CUST7981,Customer_196,46.0,Male,Mumbai,Chair,Furniture,2,747.57,1495.14,10,2025,October
TXN0478,ORD100479,2025-08-22,CUST9259,Customer_276,30.0,Male,Hyderabad,Laptop,Electronics,2,35420.46,70840.92,8,2025,August
TXN0479,ORD100050,2025-11-22,CUST8225,Customer_468,64.0,Male,Bengaluru,Rice,Grocery,8,38957.59,311660.72,11,2025,November
TXN0480,ORD100481,2025-08-26,CUST4966,Customer_367,47.0,Female,Bengaluru,Chair,Furniture,3,2762.18,8286.54,8,2025,August
TXN0481,ORD100482,2025-01-07,CUST2632,Customer_321,56.0,Male,Kolkata,Laptop,Electronics,2,33800.83,67601.66,1,2025,January
TXN0482,ORD100483,2025-02-16,CUST3723,Customer_208,52.0,Male,Kolkata,Laptop,Electronics,4,4113.4,16453.6,2,2025,February
TXN0483,ORD100484,2025-06-24,CUST8322,Customer_429,28.0,Male,Hyderabad,Chair,Furniture,10,24297.48,242974.8,6,2025,June
TXN0484,ORD100485,2025-12-25,CUST9464,Customer_357,39.0,Male,Gaya,Book,Education,9,5037.6,45338.4,12,2025,December
TXN0485,ORD100486,2025-11-15,CUST4264,Customer_304,26.0,Female,Patna,Mobile,Electronics,8,34803.41,278427.28,11,2025,November
TXN0486,ORD100487,2025-08-24,CUST8691,Customer_252,27.0,Male,Patna,Shoes,Fashion,9,9123.43,82110.87,8,2025,August
TXN0487,ORD100488,2025-02-22,CUST7117,Customer_6,53.0,Female,Gaya,Chair,Furniture,6,6567.81,39406.86,2,2025,February
TXN0488,ORD100489,2025-08-24,CUST4167,Customer_113,41.0,Female,Kolkata,Mobile,Electronics,9,27766.56,249899.04,8,2025,August
TXN0489,ORD100490,2025-04-16,CUST6969,Customer_83,41.0,Female,Hyderabad,Rice,Grocery,5,33535.53,167677.65,4,2025,April
TXN0490,ORD100491,2025-04-18,CUST9486,Customer_19,29.0,Male,Hyderabad,Shoes,Fashion,9,48011.48,432103.32,4,2025,April
TXN0491,ORD100492,2025-03-21,CUST2708,Customer_57,52.0,Male,Delhi,Book,Education,9,21084.4,189759.6,3,2025,March
TXN0492,ORD100493,2025-12-28,CUST1833,Customer_357,63.0,Male,Gaya,Book,Education,3,37002.06,111006.18,12,2025,December
TXN0493,ORD100494,2025-05-29,CUST8425,Customer_254,47.0,Male,Delhi,Laptop,Electronics,3,33382.46,100147.38,5,2025,May
TXN0494,ORD100495,2025-07-28,CUST3911,Customer_304,26.0,Female,Gaya,Shoes,Fashion,5,16321.45,81607.25,7,2025,July
TXN0495,ORD100496,2025-05-29,CUST2812,Customer_249,55.0,Male,Gaya,Chair,Furniture,1,767.61,767.61,5,2025,May
TXN0496,ORD100497,2025-04-07,CUST8000,Customer_275,51.0,Male,Kolkata,Rice,Grocery,8,18862.36,150898.88,4,2025,April
TXN0497,ORD100498,2025-12-31,CUST6862,Customer_257,45.0,Female,Patna,Chair,Furniture,2,47693.33,95386.66,12,2025,December
TXN0498,ORD100499,2025-08-24,CUST1616,Customer_288,44.0,Female,Delhi,Mobile,Electronics,3,33234.99,99704.97,8,2025,August
TXN0499,ORD100500,2025-06-26,CUST2835,Customer_468,41.0,Male,Kolkata,Chair,Furniture,9,7268.14,65413.26,6,2025,June
TXN0500,ORD100501,2025-06-18,CUST7494,Customer_188,30.0,Female,Mumbai,Mobile,Electronics,10,10702.89,107028.9,6,2025,June
TXN0501,ORD100502,2025-12-07,CUST8789,Customer_4,52.0,Female,Delhi,Book,Education,2,13323.8,26647.6,12,2025,December
TXN0502,ORD100503,2025-04-30,CUST4457,Customer_212,31.0,Female,Hyderabad,Laptop,Electronics,4,27565.01,110260.04,4,2025,April
TXN0503,ORD100504,2025-07-15,CUST6258,Customer_229,52.0,Male,Pune,Mobile,Electronics,1,40225.63,40225.63,7,2025,July
TXN0504,ORD100505,2025-09-06,CUST9324,Customer_58,61.0,Female,Hyderabad,Chair,Furniture,1,12494.97,12494.97,9,2025,September
TXN0505,ORD100506,2025-06-02,CUST2027,Customer_458,32.0,Male,Gaya,Rice,Grocery,3,40440.72,121322.16,6,2025,June
TXN0506,ORD100507,2025-11-06,CUST9966,Customer_199,44.0,Male,Kolkata,Laptop,Electronics,10,25386.4,253864.0,11,2025,November
TXN0507,ORD100508,2025-03-08,CUST3747,Customer_322,47.0,Female,Mumbai,Laptop,Electronics,3,7991.06,23973.18,3,2025,March
TXN0508,ORD100509,2025-08-25,CUST9303,Customer_321,44.0,Female,Kolkata,Mobile,Electronics,9,41886.87,376981.83,8,2025,August
TXN0509,ORD100510,2025-04-21,CUST9282,Customer_322,58.0,Female,Mumbai,Laptop,Electronics,10,7062.57,70625.7,4,2025,April
TXN0510,ORD100511,2025-10-22,CUST1565,Customer_353,27.0,Female,Delhi,Book,Education,10,8028.98,80289.8,10,2025,October
TXN0511,ORD100512,2025-10-29,CUST6704,Customer_335,24.0,Female,Mumbai,Chair,Furniture,7,49735.32,348147.24,10,2025,October
TXN0512,ORD100513,2025-10-24,CUST8023,Customer_118,50.0,Female,Mumbai,Shoes,Fashion,4,25461.32,101845.28,10,2025,October
TXN0513,ORD100514,2025-08-09,CUST6860,Customer_168,30.0,Male,Bengaluru,Laptop,Electronics,1,30210.72,30210.72,8,2025,August
TXN0514,ORD100515,2025-02-12,CUST2661,Customer_370,41.0,Male,Delhi,Mobile,Electronics,6,42150.74,252904.44,2,2025,February
TXN0515,ORD100516,2025-05-12,CUST1316,Customer_3,37.0,Female,Delhi,Mobile,Electronics,1,16249.69,16249.69,5,2025,May
TXN0516,ORD100517,2025-05-09,CUST7283,Customer_262,34.0,Male,Mumbai,Shoes,Fashion,6,16403.01,98418.06,5,2025,May
TXN0517,ORD100518,2025-12-16,CUST3089,Customer_339,35.0,Female,Kolkata,Laptop,Electronics,7,19933.44,139534.08,12,2025,December
TXN0518,ORD100519,2025-12-19,CUST8947,Customer_375,65.0,Female,Patna,Rice,Grocery,3,48879.87,146639.61,12,2025,December
TXN0519,ORD100520,2025-11-09,CUST9042,Customer_354,31.0,Female,Hyderabad,Chair,Furniture,2,32458.06,64916.12,11,2025,November
TXN0520,ORD100521,2025-10-23,CUST8907,Customer_51,47.0,Male,Hyderabad,Rice,Grocery,9,32104.55,288940.95,10,2025,October
TXN0521,ORD100522,2025-04-24,CUST6260,Customer_455,37.0,Male,Gaya,Laptop,Electronics,3,35318.2,105954.6,4,2025,April
TXN0522,ORD100523,2025-07-05,CUST9055,Customer_359,62.0,Male,Gaya,Mobile,Electronics,1,47870.04,47870.04,7,2025,July
TXN0523,ORD100524,2025-02-10,CUST3778,Customer_96,39.0,Female,Bengaluru,Shoes,Fashion,1,47848.0,47848.0,2,2025,February
TXN0524,ORD100525,2025-12-31,CUST1090,Customer_316,45.0,Female,Unknown,Shoes,Fashion,7,751.97,5263.79,12,2025,December
TXN0525,ORD100526,2025-02-14,CUST6706,Customer_215,54.0,Male,Mumbai,Mobile,Electronics,2,22666.98,45333.96,2,2025,February
TXN0526,ORD100527,2025-03-27,CUST8200,Customer_147,22.0,Female,Patna,Mobile,Electronics,8,12225.23,97801.84,3,2025,March
TXN0527,ORD100528,2025-07-29,CUST5010,Customer_46,41.0,Female,Pune,Rice,Grocery,7,17760.62,124324.34,7,2025,July
TXN0528,ORD100529,2025-09-08,CUST5233,Customer_108,26.0,Male,Mumbai,Book,Education,6,8151.02,48906.12,9,2025,September
TXN0529,ORD100530,2025-12-18,CUST4089,Customer_79,42.0,Male,Gaya,Shoes,Fashion,9,12514.53,112630.77,12,2025,December
TXN0530,ORD100531,2025-05-15,CUST7568,Customer_12,65.0,Male,Gaya,Rice,Grocery,1,40250.63,40250.63,5,2025,May
TXN0531,ORD100532,2025-09-20,CUST3835,Customer_256,45.0,Male,Delhi,Book,Education,3,48031.9,144095.7,9,2025,September
TXN0532,ORD100533,2025-06-08,CUST1124,Customer_360,18.0,Female,Patna,Rice,Grocery,8,45296.32,362370.56,6,2025,June
TXN0533,ORD100534,2025-07-16,CUST8700,Customer_233,35.0,Female,Mumbai,Mobile,Electronics,5,25036.53,125182.65,7,2025,July
TXN0534,ORD100535,2025-04-05,CUST2742,Customer_216,22.0,Female,Delhi,Rice,Grocery,5,21466.01,107330.05,4,2025,April
TXN0535,ORD100536,2025-12-14,CUST6394,Customer_338,57.0,Female,Bengaluru,Rice,Grocery,2,28506.81,57013.62,12,2025,December
TXN0536,ORD100537,2025-01-30,CUST9469,Customer_154,37.0,Female,Mumbai,Chair,Furniture,6,30698.79,184192.74,1,2025,January
TXN0537,ORD100538,2025-08-09,CUST5133,Customer_86,56.0,Female,Pune,Laptop,Electronics,6,3230.47,19382.82,8,2025,August
TXN0538,ORD100539,2025-10-17,CUST5535,Customer_146,28.0,Male,Gaya,Rice,Grocery,6,13606.65,81639.9,10,2025,October
TXN0539,ORD100540,2025-06-12,CUST1419,Customer_226,28.0,Male,Mumbai,Rice,Grocery,6,9146.39,54878.34,6,2025,June
TXN0540,ORD100541,2025-11-17,CUST3972,Customer_336,20.0,Male,Gaya,Rice,Grocery,9,26764.87,240883.83,11,2025,November
TXN0541,ORD100542,2025-09-16,CUST2515,Customer_74,26.0,Female,Patna,Shoes,Fashion,7,6887.98,48215.86,9,2025,September
TXN0542,ORD100543,2025-06-30,CUST2394,Customer_293,27.0,Male,Patna,Rice,Grocery,6,49889.13,299334.78,6,2025,June
TXN0543,ORD100544,2025-11-21,CUST7033,Customer_359,33.0,Male,Gaya,Laptop,Electronics,4,39050.88,156203.52,11,2025,November
TXN0544,ORD100545,2025-02-19,CUST7824,Customer_21,20.0,Male,Pune,Rice,Grocery,1,14634.25,14634.25,2,2025,February
TXN0545,ORD100546,2025-02-24,CUST2039,Customer_32,31.0,Male,Mumbai,Mobile,Electronics,7,33006.89,231048.23,2,2025,February
TXN0546,ORD100547,2025-12-25,CUST4569,Customer_238,38.0,Male,Patna,Laptop,Electronics,9,46663.92,419975.28,12,2025,December
TXN0547,ORD100548,2025-12-10,CUST7568,Customer_212,37.0,Female,Pune,Shoes,Fashion,9,3626.27,32636.43,12,2025,December
TXN0548,ORD100549,2025-05-31,CUST1780,Customer_250,64.0,Male,Hyderabad,Book,Education,8,13184.14,105473.12,5,2025,May
TXN0549,ORD100550,2025-03-27,CUST5244,Customer_44,41.0,Male,Pune,Rice,Grocery,5,41509.54,207547.7,3,2025,March
TXN0550,ORD100551,2025-09-26,CUST7188,Customer_180,37.0,Male,Bengaluru,Laptop,Electronics,2,27044.74,54089.48,9,2025,September
TXN0551,ORD100552,2025-06-08,CUST7042,Customer_137,60.0,Male,Kolkata,Book,Education,2,35113.98,70227.96,6,2025,June
TXN0552,ORD100553,2025-12-25,CUST4646,Customer_365,36.0,Female,Bengaluru,Rice,Grocery,5,38032.02,190160.1,12,2025,December
TXN0553,ORD100554,2025-07-03,CUST3623,Customer_1,35.0,Male,Mumbai,Mobile,Electronics,9,37614.58,338531.22,7,2025,July
TXN0554,ORD100555,2025-01-28,CUST1399,Customer_431,60.0,Male,Gaya,Book,Education,4,18505.56,74022.24,1,2025,January
TXN0555,ORD100556,2025-12-09,CUST2515,Customer_219,21.0,Male,Hyderabad,Mobile,Electronics,6,21017.46,126104.76,12,2025,December
TXN0556,ORD100557,2025-03-05,CUST7285,Customer_493,18.0,Female,Hyderabad,Book,Education,8,1204.93,9639.44,3,2025,March
TXN0557,ORD100558,2025-10-02,CUST1401,Customer_151,35.0,Male,Delhi,Rice,Grocery,7,36390.58,254734.06,10,2025,October
TXN0558,ORD100559,2025-05-09,CUST9458,Customer_25,22.0,Male,Delhi,Mobile,Electronics,2,17302.3,34604.6,5,2025,May
TXN0559,ORD100560,2025-10-22,CUST9612,Customer_463,21.0,Male,Kolkata,Mobile,Electronics,10,6613.42,66134.2,10,2025,October
TXN0560,ORD100561,2025-01-11,CUST2520,Customer_93,34.0,Female,Kolkata,Mobile,Electronics,5,28280.37,141401.85,1,2025,January
TXN0561,ORD100562,2025-09-07,CUST3001,Customer_327,56.0,Female,Delhi,Book,Education,1,6150.86,6150.86,9,2025,September
TXN0562,ORD100563,2025-12-29,CUST7491,Customer_139,46.0,Female,Bengaluru,Rice,Grocery,4,26924.41,107697.64,12,2025,December
TXN0563,ORD100564,2025-03-16,CUST3473,Customer_20,56.0,Male,Hyderabad,Book,Education,3,6301.32,18903.96,3,2025,March
TXN0564,ORD100565,2025-10-12,CUST6748,Customer_2,40.0,Female,Patna,Book,Education,10,39690.68,396906.8,10,2025,October
TXN0565,ORD100566,2025-10-23,CUST4722,Customer_390,63.0,Male,Bengaluru,Chair,Furniture,6,36327.94,217967.64,10,2025,October
TXN0566,ORD100567,2025-01-20,CUST5431,Customer_396,60.0,Female,Mumbai,Mobile,Electronics,10,21547.89,215478.9,1,2025,January
TXN0567,ORD100568,2025-04-13,CUST3316,Customer_458,41.0,Female,Patna,Book,Education,8,32749.76,261998.08,4,2025,April
TXN0568,ORD100569,2025-03-17,CUST9510,Customer_345,21.0,Female,Kolkata,Chair,Furniture,10,43251.3,432513.0,3,2025,March
TXN0569,ORD100570,2025-03-08,CUST9273,Customer_162,32.0,Female,Hyderabad,Chair,Furniture,3,47748.45,143245.35,3,2025,March
TXN0570,ORD100571,2025-12-22,CUST5206,Customer_327,52.0,Female,Patna,Book,Education,4,16276.94,65107.76,12,2025,December
TXN0571,ORD100572,2025-05-10,CUST3820,Customer_312,48.0,Female,Delhi,Rice,Grocery,9,11122.7,100104.3,5,2025,May
TXN0572,ORD100573,2025-01-09,CUST5791,Customer_113,62.0,Male,Patna,Shoes,Fashion,2,39005.27,78010.54,1,2025,January
TXN0573,ORD100574,2026-01-01,CUST2343,Customer_39,28.0,Male,Patna,Mobile,Electronics,6,16346.82,98080.92,1,2026,January
TXN0574,ORD100575,2025-09-20,CUST6654,Customer_66,38.0,Female,Pune,Mobile,Electronics,4,3859.9,15439.6,9,2025,September
TXN0575,ORD100576,2025-05-16,CUST8820,Customer_339,39.0,Female,Kolkata,Laptop,Electronics,6,49058.94,294353.64,5,2025,May
TXN0576,ORD100577,2025-06-18,CUST9181,Customer_122,24.0,Female,Patna,Mobile,Electronics,7,413.2,2892.4,6,2025,June
TXN0577,ORD100578,2025-03-09,CUST8098,Customer_337,26.0,Female,Patna,Shoes,Fashion,5,21555.12,107775.6,3,2025,March
TXN0578,ORD100579,2025-04-19,CUST6006,Customer_344,38.0,Male,Delhi,Chair,Furniture,5,37214.58,186072.9,4,2025,April
TXN0579,ORD100580,2025-06-20,CUST1094,Customer_91,31.0,Female,Patna,Mobile,Electronics,10,21194.59,211945.9,6,2025,June
TXN0580,ORD100581,2025-07-07,CUST1468,Customer_266,49.0,Female,Kolkata,Shoes,Fashion,8,44971.9,359775.2,7,2025,July
TXN0581,ORD100582,2025-12-29,CUST6704,Customer_141,39.0,Male,Pune,Shoes,Fashion,4,26046.5,104186.0,12,2025,December
